"","Transect","video_annotation_label_id","label_id","label_name","Substrate_type","label_hierarchy","label_1","label_2","label_3","label_4","label_5","label_6","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","distance_km","distance_m","duration_minutes","duration_hours","speed_kph"
"1745","T5",297854,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[825.22,462.99]]","[35.475467]",251392,35.475467,35,"MOV_0497_GT","2020:03:04 12:21:53",16.1,4.7,0,23,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:21:53,"MOV_0497_GT",-65.8041786309332,-45.0189323723316,"2020/03/04 15:21:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1746","T5",297855,149483,"Macrocystis pyrifera",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Macrocystis pyrifera","Biota","Macroalgae","Large canopy-forming","Brown","Macrocystis pyrifera",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[578.82,442.35]]","[36.409743]",251393,36.409743,36,"MOV_0497_GT","2020:03:04 12:21:54",16.1,4.7,0,23,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:21:54,"MOV_0497_GT",-65.8041786309332,-45.0189323723316,"2020/03/04 15:21:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1747","T5",297856,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[481.85,816.07]]","[37.590842]",251394,37.590842,38,"MOV_0497_GT","2020:03:04 12:21:56",16,4.6,0,23,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:21:56,"MOV_0497_GT",-65.8042330294847,-45.0189210567623,"2020/03/04 15:21:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1748","T5",297858,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1287.91,652.6]]","[40.172205]",251396,40.172205,40,"MOV_0497_GT","2020:03:04 12:21:58",16,4.5,0,23,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:21:58,"MOV_0497_GT",-65.8042330294847,-45.0189210567623,"2020/03/04 15:21:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1749","T5",320227,149460,"Leurocyclus tuberculosus",NA,"Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus","Biota","Crustacea","Crabs","True crabs","Leurocyclus tuberculosus",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[332.92,406.25]]","[408.389919]",273342,408.389919,408,"MOV_0497_GT","2020:03:04 12:28:07",15.9,7.4,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:07,"MOV_0497_GT",-65.8066157530993,-45.0209195539355,"2020/03/04 15:27:35+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1750","T5",320228,149170,"Coarse sand (with shell fragments)",1,"Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1066.25,339.45]]","[411.901618]",273343,411.901618,412,"MOV_0497_GT","2020:03:04 12:28:11",16,7.5,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:11,"MOV_0497_GT",-65.8066479396075,-45.0209457892925,"2020/03/04 15:27:40+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1751","T5",320229,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1511.06,657.71]]","[421.750954]",273344,421.750954,422,"MOV_0497_GT","2020:03:04 12:28:21",15.9,7.4,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:21,"MOV_0497_GT",-65.8067137375474,-45.0210005231202,"2020/03/04 15:27:50+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1752","T5",320230,149170,"Coarse sand (with shell fragments)",1,"Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[961.88,484.09]]","[436.459201]",273345,436.459201,436,"MOV_0497_GT","2020:03:04 12:28:35",15.9,7.4,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:35,"MOV_0497_GT",-65.8068137336522,-45.0210801512003,"2020/03/04 15:28:05+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1753","T5",320231,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[996.71,438.78]]","[453.301778]",273346,453.301778,453,"MOV_0497_GT","2020:03:04 12:28:52",15.9,7.2,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:52,"MOV_0497_GT",-65.8069112990052,-45.0211615394801,"2020/03/04 15:28:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1754","T5",297865,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[964.96,301.74]]","[73.601315]",251403,73.601315,74,"MOV_0497_GT","2020:03:04 12:22:32",16,5.7,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:32,"MOV_0497_GT",-65.8045729994774,-45.0190872699022,"2020/03/04 15:22:00+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1755","T5",297866,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1065.81,332.68]]","[83.233575]",251404,83.233575,83,"MOV_0497_GT","2020:03:04 12:22:41",16,5.7,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:41,"MOV_0497_GT",-65.8046465087682,-45.0191383156925,"2020/03/04 15:22:10+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1756","T5",297868,149483,"Macrocystis pyrifera",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Macrocystis pyrifera","Biota","Macroalgae","Large canopy-forming","Brown","Macrocystis pyrifera",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[434.32,477.23]]","[84.893971]",251406,84.893971,85,"MOV_0497_GT","2020:03:04 12:22:43",16,5.7,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:43,"MOV_0497_GT",-65.8046465087682,-45.0191383156925,"2020/03/04 15:22:10+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1757","T5",297869,149483,"Macrocystis pyrifera",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Macrocystis pyrifera","Biota","Macroalgae","Large canopy-forming","Brown","Macrocystis pyrifera",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[245.33,477.08]]","[95.220842]",251407,95.220842,95,"MOV_0497_GT","2020:03:04 12:22:53",16,5.8,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:53,"MOV_0497_GT",-65.8047180902213,-45.0191846676171,"2020/03/04 15:22:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1758","T5",297870,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1062.59,577.4]]","[95.220842]",251408,95.220842,95,"MOV_0497_GT","2020:03:04 12:22:53",16,5.8,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:53,"MOV_0497_GT",-65.8047180902213,-45.0191846676171,"2020/03/04 15:22:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1759","T5",297871,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[583.73,750.12]]","[98.951776]",251409,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1760","T5",297872,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[661.03,743.27]]","[98.951776]",251410,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1761","T5",297873,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[749.32,757.61]]","[98.951776]",251411,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1762","T5",297874,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[854.79,758.68]]","[98.951776]",251412,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1763","T5",297875,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[974.58,761.73]]","[98.951776]",251413,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1764","T5",297876,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1197.14,752.37]]","[98.951776]",251414,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1765","T5",297877,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[464.36,742.39]]","[98.951776]",251415,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1766","T5",297878,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1436.01,754.43]]","[98.951776]",251416,98.951776,99,"MOV_0497_GT","2020:03:04 12:22:57",16,5.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:57,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1767","T5",297879,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[311.24,638.98]]","[101.046942]",251417,101.046942,101,"MOV_0497_GT","2020:03:04 12:22:59",16,5.5,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:59,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1768","T5",297880,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[434.16,641.01]]","[101.046942]",251418,101.046942,101,"MOV_0497_GT","2020:03:04 12:22:59",16,5.5,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:59,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1769","T5",297881,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[655.44,623.56]]","[101.046942]",251419,101.046942,101,"MOV_0497_GT","2020:03:04 12:22:59",16,5.5,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:22:59,"MOV_0497_GT",-65.8047522883862,-45.0192099809647,"2020/03/04 15:22:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1770","T5",320251,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[608.96,496.88]]","[575.582202]",273366,575.582202,576,"MOV_0497_GT","2020:03:04 12:30:55",15.9,7.3,0,19,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:30:55,"MOV_0497_GT",-65.8077312167734,-45.0218278169632,"2020/03/04 15:30:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1771","T5",298094,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1045.78,601.55]]","[336.590008]",251631,336.590008,337,"MOV_0498_GT","2020:03:04 12:36:58",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:36:58,"MOV_0498_GT",-65.8102759625763,-45.0234022736549,"2020/03/04 15:36:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1772","T5",298095,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1280.71,606.01]]","[336.590008]",251632,336.590008,337,"MOV_0498_GT","2020:03:04 12:36:58",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:36:58,"MOV_0498_GT",-65.8102759625763,-45.0234022736549,"2020/03/04 15:36:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1773","T5",298096,149170,"Coarse sand (with shell fragments)",1,"Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[984.53,567.13]]","[339.536039]",251633,339.536039,340,"MOV_0498_GT","2020:03:04 12:37:01",16,5.1,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:01,"MOV_0498_GT",-65.8103109151125,-45.0234200432897,"2020/03/04 15:36:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1774","T5",298097,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[209.19,622.79]]","[342.207152]",251634,342.207152,342,"MOV_0498_GT","2020:03:04 12:37:03",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:03,"MOV_0498_GT",-65.8103109151125,-45.0234200432897,"2020/03/04 15:36:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1775","T5",298098,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[865.27,601.74]]","[342.207152]",251635,342.207152,342,"MOV_0498_GT","2020:03:04 12:37:03",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:03,"MOV_0498_GT",-65.8103109151125,-45.0234200432897,"2020/03/04 15:36:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1776","T5",298099,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1100.24,634.05]]","[342.207152]",251636,342.207152,342,"MOV_0498_GT","2020:03:04 12:37:03",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:03,"MOV_0498_GT",-65.8103109151125,-45.0234200432897,"2020/03/04 15:36:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1777","T5",298100,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1513.39,628.1]]","[342.207152]",251637,342.207152,342,"MOV_0498_GT","2020:03:04 12:37:03",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:03,"MOV_0498_GT",-65.8103109151125,-45.0234200432897,"2020/03/04 15:36:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1778","T5",298059,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[531.63,613.74]]","[155.843485]",251596,155.843485,156,"MOV_0498_GT","2020:03:04 12:33:56",15.9,6.4,0,18,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:33:56,"MOV_0498_GT",-65.808943156153,-45.0226936675608,"2020/03/04 15:33:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1779","T5",298102,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[691.88,625.22]]","[351.055543]",251639,351.055543,351,"MOV_0498_GT","2020:03:04 12:37:12",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:12,"MOV_0498_GT",-65.810367660597,-45.0234575103968,"2020/03/04 15:36:40+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1780","T5",298103,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1180.65,596.71]]","[351.055543]",251640,351.055543,351,"MOV_0498_GT","2020:03:04 12:37:12",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:12,"MOV_0498_GT",-65.810367660597,-45.0234575103968,"2020/03/04 15:36:40+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1781","T5",298233,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[121.61,717.95]]","[488.980276]",251770,488.980276,489,"MOV_0498_GT","2020:03:04 12:39:30",16,4.3,0,16,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:39:30,"MOV_0498_GT",-65.8113488461822,-45.0240317545831,"2020/03/04 15:39:00+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1782","T5",298234,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[510.94,728.76]]","[488.980276]",251771,488.980276,489,"MOV_0498_GT","2020:03:04 12:39:30",16,4.3,0,16,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:39:30,"MOV_0498_GT",-65.8113488461822,-45.0240317545831,"2020/03/04 15:39:00+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1783","T5",298106,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[439.07,562.31]]","[356.621837]",251643,356.621837,357,"MOV_0498_GT","2020:03:04 12:37:18",16,5.1,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:18,"MOV_0498_GT",-65.8104016911238,-45.0234762020409,"2020/03/04 15:36:45+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1784","T5",298154,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[395.95,392.12]]","[403.011001]",251691,403.011001,403,"MOV_0498_GT","2020:03:04 12:38:04",16,4.8,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:38:04,"MOV_0498_GT",-65.8107345364988,-45.0236492883414,"2020/03/04 15:37:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
"1785","T5",298155,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1073.57,432.98]]","[403.011001]",251692,403.011001,403,"MOV_0498_GT","2020:03:04 12:38:04",16,4.8,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:38:04,"MOV_0498_GT",-65.8107345364988,-45.0236492883414,"2020/03/04 15:37:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974
