"","Transect","video_annotation_label_id","label_id","label_name","Substrate_type","label_hierarchy","label_1","label_2","label_3","label_4","label_5","label_6","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","distance_km","distance_m","duration_minutes","duration_hours","speed_kph","truncated_time","count"
"852","T3",170353,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[407.65,661.63]]","[87.69522]",134279,87.69522,88,"MOV_0002_GB","2020:03:04 10:02:03",16.1,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:03,"MOV_0002_GB",-65.8106674812734,-45.0214306823909,"2020/03/04 13:01:30+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:03,1
"853","T3",170354,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[138.06,486.84]]","[89.75103]",134280,89.75103,90,"MOV_0002_GB","2020:03:04 10:02:05",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:05,"MOV_0002_GB",-65.8107044454664,-45.0214565824717,"2020/03/04 13:01:35+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:05,2
"854","T3",170356,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[582.04,512.58]]","[92.16832]",134282,92.16832,92,"MOV_0002_GB","2020:03:04 10:02:07",16.1,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:07,"MOV_0002_GB",-65.8107044454664,-45.0214565824717,"2020/03/04 13:01:35+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:07,1
"855","T3",170357,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[531.23,309.79]]","[92.780992]",134283,92.780992,93,"MOV_0002_GB","2020:03:04 10:02:08",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:08,"MOV_0002_GB",-65.8107044454664,-45.0214565824717,"2020/03/04 13:01:35+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:08,1
"856","T3",170358,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1435.21,545.86]]","[95.675946]",134284,95.675946,96,"MOV_0002_GB","2020:03:04 10:02:11",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:11,"MOV_0002_GB",-65.8107419963926,-45.0214804708958,"2020/03/04 13:01:40+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:11,1
"857","T3",170359,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[816.56,296.21]]","[97.622174]",134285,97.622174,98,"MOV_0002_GB","2020:03:04 10:02:13",16.2,5.7,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:13,"MOV_0002_GB",-65.8107419963926,-45.0214804708958,"2020/03/04 13:01:40+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:13,1
"858","T3",170360,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1118.29,520.68]]","[98.890287]",134286,98.890287,99,"MOV_0002_GB","2020:03:04 10:02:14",16.2,5.7,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:14,"MOV_0002_GB",-65.8107419963926,-45.0214804708958,"2020/03/04 13:01:40+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:14,2
"860","T3",170366,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[366.8,162.63]]","[106.450985]",134292,106.450985,106,"MOV_0002_GB","2020:03:04 10:02:21",16.2,5.6,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:21,"MOV_0002_GB",-65.8108134102076,-45.021526068449,"2020/03/04 13:01:50+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:21,1
"861","T3",170367,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1181.98,433.93]]","[110.458008]",134293,110.458008,110,"MOV_0002_GB","2020:03:04 10:02:25",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:25,"MOV_0002_GB",-65.8108568284661,-45.021547274664,"2020/03/04 13:01:55+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:25,1
"862","T3",170368,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1455.22,428.72]]","[111.02843]",134294,111.02843,111,"MOV_0002_GB","2020:03:04 10:02:26",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:26,"MOV_0002_GB",-65.8108568284661,-45.021547274664,"2020/03/04 13:01:55+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:26,1
"863","T3",170369,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1776.53,364.8]]","[122.874326]",134295,122.874326,123,"MOV_0002_GB","2020:03:04 10:02:38",16.2,6,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:38,"MOV_0002_GB",-65.8109325170517,-45.0215928722173,"2020/03/04 13:02:05+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:38,1
"864","T3",170370,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[990.16,373.04]]","[129.73136]",134296,129.73136,130,"MOV_0002_GB","2020:03:04 10:02:45",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:45,"MOV_0002_GB",-65.8110156655312,-45.021629165858,"2020/03/04 13:02:15+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:45,1
"865","T3",170371,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1074.18,686.66]]","[135.95161]",134297,135.95161,136,"MOV_0002_GB","2020:03:04 10:02:51",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:51,"MOV_0002_GB",-65.8110631909221,-45.021642409265,"2020/03/04 13:02:20+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:51,1
"866","T3",170372,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1643.33,395.35]]","[137.315446]",134298,137.315446,137,"MOV_0002_GB","2020:03:04 10:02:52",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:52,"MOV_0002_GB",-65.8110631909221,-45.021642409265,"2020/03/04 13:02:20+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:52,1
"867","T3",170373,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[212.99,276.31]]","[137.544336]",134299,137.544336,138,"MOV_0002_GB","2020:03:04 10:02:53",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:53,"MOV_0002_GB",-65.8110631909221,-45.021642409265,"2020/03/04 13:02:20+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:53,1
"868","T3",170374,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[944.77,428.06]]","[139.327974]",134300,139.327974,139,"MOV_0002_GB","2020:03:04 10:02:54",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:54,"MOV_0002_GB",-65.8110631909221,-45.021642409265,"2020/03/04 13:02:20+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:54,1
"869","T3",170375,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[461.56,591.06]]","[140.289921]",134301,140.289921,140,"MOV_0002_GB","2020:03:04 10:02:55",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:55,"MOV_0002_GB",-65.8111100457609,-45.0216550659388,"2020/03/04 13:02:25+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:55,1
"870","T3",170376,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[293.48,595.46]]","[141.469443]",134302,141.469443,141,"MOV_0002_GB","2020:03:04 10:02:56",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:02:56,"MOV_0002_GB",-65.8111100457609,-45.0216550659388,"2020/03/04 13:02:25+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:02:56,1
"871","T3",170377,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[140.79,662.94]]","[148.764962]",134303,148.764962,149,"MOV_0002_GB","2020:03:04 10:03:04",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:04,"MOV_0002_GB",-65.8111535478383,-45.0216706562787,"2020/03/04 13:02:30+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:04,1
"874","T3",170380,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[444.61,827.07]]","[151.152909]",134306,151.152909,151,"MOV_0002_GB","2020:03:04 10:03:06",16.2,5.6,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:06,"MOV_0002_GB",-65.8111992292106,-45.0216857437044,"2020/03/04 13:02:35+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:06,1
"875","T3",170381,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[561.96,205.58]]","[151.9675]",134307,151.9675,152,"MOV_0002_GB","2020:03:04 10:03:07",16.2,5.7,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:07,"MOV_0002_GB",-65.8111992292106,-45.0216857437044,"2020/03/04 13:02:35+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:07,1
"876","T3",170382,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1210.96,300.86]]","[155.298041]",134308,155.298041,155,"MOV_0002_GB","2020:03:04 10:03:10",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:10,"MOV_0002_GB",-65.8112464193255,-45.0217014178634,"2020/03/04 13:02:40+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:10,1
"877","T3",170383,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1010.8,609.86]]","[159.365514]",134309,159.365514,159,"MOV_0002_GB","2020:03:04 10:03:14",16.2,5.7,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:14,"MOV_0002_GB",-65.8112464193255,-45.0217014178634,"2020/03/04 13:02:40+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:14,1
"878","T3",170384,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[940.91,841.57]]","[159.950187]",134310,159.950187,160,"MOV_0002_GB","2020:03:04 10:03:15",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:15,"MOV_0002_GB",-65.8112866524607,-45.0217199418694,"2020/03/04 13:02:45+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:15,1
"879","T3",170385,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1222.29,524.62]]","[162.596441]",134311,162.596441,163,"MOV_0002_GB","2020:03:04 10:03:18",16.2,5.7,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:18,"MOV_0002_GB",-65.8112866524607,-45.0217199418694,"2020/03/04 13:02:45+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:18,1
"880","T3",170386,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[935.04,619.26]]","[167.362084]",134312,167.362084,167,"MOV_0002_GB","2020:03:04 10:03:22",16.2,5.9,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:22,"MOV_0002_GB",-65.8113304898143,-45.0217358674854,"2020/03/04 13:02:50+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:22,1
"881","T3",170387,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[421.6,492.13]]","[168.482232]",134313,168.482232,168,"MOV_0002_GB","2020:03:04 10:03:23",16.2,5.8,0,63,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:23,"MOV_0002_GB",-65.8113304898143,-45.0217358674854,"2020/03/04 13:02:50+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:23,1
"882","T3",170389,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[1720.99,78.78]]","[171.419581]",134315,171.419581,171,"MOV_0002_GB","2020:03:04 10:03:26",16.2,5.6,0,62,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:26,"MOV_0002_GB",-65.8113756682724,-45.021750619635,"2020/03/04 13:02:55+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:26,1
"883","T3",170390,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[550.62,536.35]]","[172.530849]",134316,172.530849,173,"MOV_0002_GB","2020:03:04 10:03:28",16.2,5.7,0,62,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:28,"MOV_0002_GB",-65.8113756682724,-45.021750619635,"2020/03/04 13:02:55+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:28,1
"884","T3",170391,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[164.25,602.8]]","[174.123848]",134317,174.123848,174,"MOV_0002_GB","2020:03:04 10:03:29",16.2,5.7,0,62,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:29,"MOV_0002_GB",-65.8113756682724,-45.021750619635,"2020/03/04 13:02:55+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:29,1
"887","T3",170394,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[927.1,333.96]]","[176.859877]",134320,176.859877,177,"MOV_0002_GB","2020:03:04 10:03:32",16.2,5.5,0,62,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:32,"MOV_0002_GB",-65.8114161528647,-45.0217656232417,"2020/03/04 13:03:00+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:32,2
"888","T3",170396,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[897.92,650.68]]","[180.037072]",134322,180.037072,180,"MOV_0002_GB","2020:03:04 10:03:35",16.2,5.5,0,62,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:35,"MOV_0002_GB",-65.8114608284086,-45.021782470867,"2020/03/04 13:03:05+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:35,1
"889","T3",170397,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2383,"www.biigle.proyectosub.org/0002_GB.MP4",1,"Point","[[394.28,397.92]]","[201.373176]",134323,201.373176,201,"MOV_0002_GB","2020:03:04 10:03:56",16.2,5.4,0,62,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 10:03:56,"MOV_0002_GB",-65.8116149716079,-45.0218838080764,"2020/03/04 13:03:25+00",0.894394429109775,894.394429109775,19.4333333333333,0.323888888888889,2.76142362332349,2020-03-04 10:03:56,1
