video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at
215429,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[263.07,599.75]]",[289.320677],173666,"2021-01-26 17:29:22"
215430,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[878.94,518.85]]",[292.153167],173667,"2021-01-26 17:29:34"
215431,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[911.51,602.09]]",[294.779615],173668,"2021-01-26 17:29:46"
215433,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1521.99,556.68]]",[297.392628],173670,"2021-01-26 17:30:06"
215434,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1262.84,334.26]]",[301.127442],173671,"2021-01-26 17:30:21"
215436,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1133.31,511.93]]",[305.648591],173673,"2021-01-26 17:32:33"
215437,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[903.35,675.16]]",[306.848531],173674,"2021-01-26 17:32:43"
215438,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1494.71,548.54]]",[313.12848],173675,"2021-01-26 17:33:01"
215439,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[712.4,722.99]]",[316.349128],173676,"2021-01-26 17:33:21"
215442,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[620.1,357.01]]",[324.28199],173679,"2021-01-26 17:34:31"
215443,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[997.17,975.19]]",[326.580356],173680,"2021-01-26 17:34:52"
215445,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1165.07,523.17]]",[331.913965],173682,"2021-01-26 17:35:12"
215446,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[593.05,885.38]]",[333.466886],173683,"2021-01-26 17:35:24"
215448,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[738.63,860.08]]",[334.37414],173685,"2021-01-26 17:37:07"
215449,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1144.37,825.29]]",[319.684191],173686,"2021-01-26 17:37:21"
215450,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[579.91,789.14]]",[213.873571],173687,"2021-01-26 17:37:37"
215451,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[785,515.7]]",[210.142713],173688,"2021-01-26 17:37:45"
215452,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1322.59,658.16]]",[220.71591],173689,"2021-01-26 17:37:55"
215453,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[875.49,674.13]]",[338.735084],173690,"2021-01-26 17:38:18"
215454,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[481.62,919.73]]",[341.386873],173691,"2021-01-26 17:38:46"
215455,149451,"Allostichaster capensis","Biota > Echinoderms > Sea stars > Allostichaster capensis",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[340.82,711.3]]",[345.528157],173692,"2021-01-26 17:39:05"
215456,149242,"Gravel (2-10mm)","Physical > Substrate > Unconsolidated (soft) > Pebble / gravel > Gravel (2-10mm)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[945.97,424.04]]",[346.019572],173693,"2021-01-26 17:39:17"
215459,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[347.07,623.48]]",[352.602033],173696,"2021-01-26 17:39:41"
215462,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1394.8,535.48]]",[358.006697],173699,"2021-01-26 17:40:38"
215463,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1177.64,180.61]]",[358.006697],173700,"2021-01-26 17:40:45"
215465,149343,"Sea stars","Biota > Echinoderms > Sea stars",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[895.93,635.52]]",[361.679311],173702,"2021-01-26 17:41:15"
215467,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1499.66,688.14]]",[367.382695],173704,"2021-01-26 17:41:56"
215468,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1853.2,600.56]]",[368.89559],173705,"2021-01-26 17:42:11"
215470,149483,"Macrocystis pyrifera","Biota > Macroalgae > Large canopy-forming > Brown > Macrocystis pyrifera",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1800.22,64.69]]",[368.89559],173707,"2021-01-26 17:42:33"
215471,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1126.75,676.47]]",[370.936913],173708,"2021-01-26 17:42:48"
215472,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1517.63,920.03]]",[371.547463],173709,"2021-01-26 17:42:53"
215473,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[395.37,757.19]]",[372.020355],173710,"2021-01-26 17:42:58"
216791,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1403.92,354.99]]",[372.642846],174515,"2021-01-28 23:36:56"
216792,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[809.31,612.01]]",[376.926517],174516,"2021-01-28 23:37:10"
216794,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[610.3,568.4]]",[378.453616],174518,"2021-01-28 23:37:51"
216797,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1096.6,786.04]]",[381.793613],174521,"2021-01-28 23:38:16"
216798,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[867.74,801.59]]",[383.331668],174522,"2021-01-28 23:38:23"
216799,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1185.15,887.11]]",[384.007414],174523,"2021-01-28 23:38:28"
216805,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[751.99,709]]",[404.412677],174529,"2021-01-28 23:39:44"
216806,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[803.29,650.7]]",[410.125117],174530,"2021-01-28 23:39:58"
216807,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[933.59,574.2]]",[413.831838],174531,"2021-01-28 23:40:33"
216809,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[705.85,749.93]]",[419.087382],174533,"2021-01-28 23:41:50"
216811,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1320.31,641.56]]",[424.603483],174535,"2021-01-28 23:42:27"
216813,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[727.65,812.14]]",[430.432806],174537,"2021-01-28 23:42:57"
216819,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[563.7,641.95]]",[441.251711],174543,"2021-01-28 23:44:11"
216820,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1190.43,629.17]]",[441.251711],174544,"2021-01-28 23:44:13"
216821,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1001.38,740.16]]",[443.493373],174545,"2021-01-28 23:44:22"
216822,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1131.04,609.62]]",[446.546998],174546,"2021-01-28 23:44:31"
216824,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1294.63,486.61]]",[456.623707],174548,"2021-01-28 23:44:59"
216826,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[680.35,589.94]]",[462.595245],174550,"2021-01-28 23:45:17"
216829,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[354.93,549.49]]",[469.399785],174553,"2021-01-28 23:45:46"
216830,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[159.7,546.67]]",[469.399785],174554,"2021-01-28 23:45:50"
216831,149143,"Bony fishes","Biota > Fishes > Bony fishes",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[631.68,841.36]]",[469.816337],174555,"2021-01-28 23:46:13"
216832,149143,"Bony fishes","Biota > Fishes > Bony fishes",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1044.99,856.83]]",[470.457062],174556,"2021-01-28 23:46:20"
216834,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[104.4,316.61]]",[471.708409],174558,"2021-01-28 23:47:38"
216835,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[267.36,475.32]]",[471.708409],174559,"2021-01-28 23:47:40"
216836,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[638.96,394.09]]",[471.708409],174560,"2021-01-28 23:47:43"
216837,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[693.99,162.28]]",[471.708409],174561,"2021-01-28 23:47:45"
216838,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[243.92,228.57]]",[472.089519],174562,"2021-01-28 23:47:50"
216839,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1043.34,280.64]]",[472.089519],174563,"2021-01-28 23:47:53"
216840,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[740.65,294.22]]",[472.089519],174564,"2021-01-28 23:47:56"
216841,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[971.95,258.42]]",[472.089519],174565,"2021-01-28 23:47:59"
216842,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1103.94,313.46]]",[472.089519],174566,"2021-01-28 23:48:03"
216843,149469,Metridium,"Biota > Cnidaria > True anemones > Other anemones > Metridium",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[627.48,658.31]]",[472.089519],174567,"2021-01-28 23:48:06"
216848,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[835.09,758.97]]",[476.53966],174572,"2021-01-28 23:48:42"
216850,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[159.37,225.07]]",[479.115801],174574,"2021-01-28 23:48:58"
216851,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1008.8,87.35]]",[479.115801],174575,"2021-01-28 23:49:00"
216854,149487,"Leucippa pentagona","Biota > Crustacea > Crabs > True crabs > Leucippa pentagona",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[978.64,354.82]]",[479.70818],174578,"2021-01-28 23:49:38"
216856,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[570.53,711.04]]",[483.33411],174580,"2021-01-28 23:50:05"
216857,149452,"Anasterias antarctica","Biota > Echinoderms > Sea stars > Anasterias antarctica",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1184.48,687.99]]",[483.33411],174581,"2021-01-28 23:50:10"
216858,149360,Solitary,"Biota > Ascidians > Unstalked > Solitary",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[213.34,285.55]]",[485.002344],174582,"2021-01-28 23:50:49"
216860,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[814.02,876.63]]",[487.423078],174584,"2021-01-28 23:51:11"
216861,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[949.85,604.03]]",[489.591494],174585,"2021-01-28 23:51:18"
216862,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1166.19,322.06]]",[494.044353],174586,"2021-01-28 23:51:36"
216864,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[585.45,319.29]]",[500.523486],174588,"2021-01-28 23:52:14"
216865,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[694.05,217.62]]",[500.930623],174589,"2021-01-29 00:00:08"
216868,149487,"Leucippa pentagona","Biota > Crustacea > Crabs > True crabs > Leucippa pentagona",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[568.65,268.1]]",[504.032503],174592,"2021-01-29 00:01:12"
216870,149214,Encrusting,"Biota > Sponges > Crusts > Encrusting",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1045.78,882.54]]",[504.667813],174594,"2021-01-29 00:01:34"
216873,149480,"Sebastes oculatus","Biota > Fishes > Bony fishes > Sebastes oculatus",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[817.38,795.99]]",[505.528313],174597,"2021-01-29 00:02:19"
216874,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[654.31,177.37]]",[508.162082],174598,"2021-01-29 00:02:36"
216878,149480,"Sebastes oculatus","Biota > Fishes > Bony fishes > Sebastes oculatus",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[816.22,344.96]]",[517.171022],174602,"2021-01-29 00:03:20"
216879,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[481.81,783.11]]",[517.171022],174603,"2021-01-29 00:03:26"
216883,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[1146.08,464.13]]",[526.621931],174607,"2021-01-29 00:04:09"
216884,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[881.05,522]]",[534.470258],174608,"2021-01-29 00:04:28"
216885,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[925.54,334.9]]",[538.648542],174609,"2021-01-29 00:04:41"
216888,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[928.43,570.36]]",[551.115765],174612,"2021-01-29 00:05:15"
216891,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[835.33,741.67]]",[566.283199],174615,"2021-01-29 00:05:59"
216892,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[900.75,672.48]]",[571.185912],174616,"2021-01-29 00:06:16"
216895,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[905.91,714.85]]",[583.788684],174619,"2021-01-29 00:07:28"
216896,149330,"Ripples (<10cm height)","Physical > Bedforms > 2D > Ripples (<10cm height)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[957.38,226.62]]",[583.788684],174620,"2021-01-29 00:07:31"
216898,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2791,www.biigle.proyectosub.org/0006_GB.MP4,1,Point,"[[937.32,565.42]]",[593.066916],174622,"2021-01-29 00:07:57"
216906,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[888.5,832.12]]",[1.954039],174630,"2021-01-29 00:10:21"
216910,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[995.4,695.64]]",[8.12225],174633,"2021-01-29 00:11:17"
216913,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[930.07,731.35]]",[18.269797],174636,"2021-01-29 00:12:14"
216915,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[904.31,621.24]]",[27.206987],174638,"2021-01-29 00:12:31"
216916,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[893.12,566.56]]",[40.653794],174639,"2021-01-29 00:12:50"
216917,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[960.98,717.68]]",[48.114776],174640,"2021-01-29 00:13:03"
216920,149481,"Anthropogenic object","Physical > Anthropogenic object",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[1085.47,507.54]]",[55.522162],174643,"2021-01-29 00:13:25"
216921,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[864.39,921.04]]",[65.265481],174644,"2021-01-29 00:13:40"
216924,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[897.15,804.81]]",[79.897827],174647,"2021-01-29 00:14:04"
216925,149459,"Carcinus maenas","Biota > Crustacea > Crabs > True crabs > Carcinus maenas",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[1030.36,611.34]]",[89.119918],174648,"2021-01-29 00:14:26"
216926,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[1002.23,620.2]]",[99.155821],174649,"2021-01-29 00:14:50"
216927,149459,"Carcinus maenas","Biota > Crustacea > Crabs > True crabs > Carcinus maenas",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[1385.37,868.08]]",[100.255996],174650,"2021-01-29 00:14:59"
216929,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[801.8,718.99]]",[114.019115],174652,"2021-01-29 00:15:22"
216930,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,Gonzalo,Bravo,2797,www.biigle.proyectosub.org/0006_GT.MP4,1,Point,"[[999.5,619.8]]",[126.579729],174653,"2021-01-29 00:15:37"
