video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id
171337,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[141.67,557.94]]",[337.563694],135242
171338,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[589.51,330.07]]",[337.563694],135243
171339,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1319.64,505.5]]",[341.49535],135244
171340,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1135.05,602.14]]",[345.448651],135245
171341,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1604.67,548.1]]",[346.829936],135246
171342,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1811.57,753.61]]",[349.638214],135247
171343,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1762.34,494.34]]",[352.586581],135248
171344,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[451.16,604.9]]",[353.703814],135249
171345,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[709.16,603.81]]",[355.582072],135250
171346,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[571.4,794.28]]",[356.455615],135251
171347,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1341.01,554.64]]",[356.455615],135252
171348,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[191.25,462.23]]",[362.127125],135253
171349,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1200.84,560.91]]",[369.230266],135254
171350,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[848.42,660.39]]",[371.641631],135255
171351,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1377.06,713.36]]",[371.641631],135256
171352,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1053.12,599.42]]",[372.290562],135257
171353,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1035.18,600.05]]",[377.524885],135258
171354,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[128.42,629.79]]",[380.113698],135259
171355,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1374.44,640.35]]",[383.703879],135260
171356,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[784.04,708.2]]",[384.589139],135261
171357,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1528.1,584.81]]",[385.75222],135262
171358,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[478.43,498.75]]",[388.897763],135263
171359,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[904.22,531.92]]",[391.905142],135264
171360,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[957.78,589.22]]",[393.165628],135265
171361,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[620.41,374.91]]",[395.717997],135266
171362,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1650.73,639.18]]",[395.717997],135267
171363,149462,"Peltarion spinulosum","Biota > Crustacea > Crabs > True crabs > Peltarion spinulosum",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[767.8,731.99]]",[405.101769],135268
171364,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1048.46,621.17]]",[407.40369],135269
171365,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[567.05,756.48]]",[409.445317],135270
171366,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1406.15,362.82]]",[409.445317],135271
171367,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1165.48,659.02]]",[415.938597],135272
171368,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[410.68,494.54]]",[421.410755],135273
171369,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1743.66,647.79]]",[428.471523],135274
171370,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1106.61,582.53]]",[430.58942],135275
171371,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1767.4,459.1]]",[431.703594],135276
171372,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1703.17,525.91]]",[434.499754],135277
171373,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[465.42,810.65]]",[438.068972],135278
171374,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1168.16,907.68]]",[438.973419],135279
171375,149459,"Carcinus maenas","Biota > Crustacea > Crabs > True crabs > Carcinus maenas",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[836.19,546.75]]",[440.159407],135280
171376,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1074.08,602.65]]",[440.159407],135281
171377,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[527.96,577.73]]",[441.278213],135282
171378,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[395.14,404.65]]",[441.278213],135283
171379,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[846.13,524.51]]",[442.400119],135284
171380,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1594.3,537.49]]",[442.400119],135285
171381,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1001.02,829.05]]",[443.491814],135286
171382,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1265.25,576.42]]",[444.445069],135287
171383,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1156.68,779.17]]",[445.486165],135288
171384,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[480.34,679.02]]",[445.884242],135289
171385,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[780.01,645.09]]",[445.884242],135290
171386,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[868.49,615.9]]",[446.589293],135291
171387,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1077.09,595.67]]",[446.965535],135292
171388,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1130.53,700.25]]",[447.683139],135293
171389,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1178.15,748.03]]",[448.306582],135294
171391,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[868.06,398.33]]",[449.896602],135296
171392,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[291.66,368.68]]",[449.896602],135297
171393,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1343.99,714.44]]",[450.401324],135298
171394,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[922.29,497.42]]",[450.935585],135299
171396,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[158.01,671.75]]",[450.935585],135301
171397,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1349,631.48]]",[451.324676],135302
171398,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[813.8,817.22]]",[451.794602],135303
171399,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1421.82,451.11]]",[451.794602],135304
171400,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1108.51,366.28]]",[451.794602],135305
171401,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1171.53,613.78]]",[452.313072],135306
171404,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1676.14,541.74]]",[452.828513],135309
171405,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[459.8,302.86]]",[452.828513],135310
171406,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[145.58,488.74]]",[453.312983],135311
171407,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[735.45,383.61]]",[453.312983],135312
171408,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[975.67,408.04]]",[453.312983],135313
171409,149459,"Carcinus maenas","Biota > Crustacea > Crabs > True crabs > Carcinus maenas",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1237.86,581.44]]",[453.715391],135314
171410,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1486.83,511.37]]",[453.715391],135315
171411,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1496.25,634.88]]",[454.279857],135316
171412,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[965.18,614.43]]",[454.279857],135317
171413,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[312.09,517.65]]",[454.279857],135318
171415,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[657.51,600.63]]",[454.560111],135320
171416,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1083.8,413.65]]",[454.560111],135321
171417,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[937.16,378.05]]",[455.03497],135322
171418,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1232.3,396.56]]",[455.441482],135323
171419,149459,"Carcinus maenas","Biota > Crustacea > Crabs > True crabs > Carcinus maenas",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1271.58,541.86]]",[455.751073],135324
171420,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1123.26,716.15]]",[455.751073],135325
171421,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1156.57,757.9]]",[455.977863],135326
171422,149171,Cobbles,"Physical > Substrate > Consolidated (hard) > Cobbles",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1273.42,771.36]]",[456.306034],135327
171423,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[549.73,758.21]]",[456.574305],135328
171424,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1483.31,804.08]]",[456.574305],135329
171426,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1404.93,666.85]]",[456.92516],135331
171427,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[957.35,375.43]]",[456.92516],135332
171428,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[289.33,857.35]]",[458.316379],135333
171430,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1541.76,441.54]]",[458.876244],135335
171431,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[211.8,730.57]]",[459.464426],135336
171432,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[912.58,631.22]]",[459.464426],135337
171433,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[578.57,752.89]]",[459.795049],135338
171434,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1125.22,569.81]]",[460.622753],135339
171435,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1082.16,558.95]]",[465.274176],135340
171436,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[347.02,578.6]]",[466.849497],135341
171437,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1185.42,525.13]]",[467.577353],135342
171438,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[750.52,511.31]]",[468.56174],135343
171439,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[592.47,354.16]]",[469.968212],135344
171440,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[726.13,425.09]]",[469.968212],135345
171441,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[930.99,692.94]]",[470.664695],135346
171442,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[596.11,741.78]]",[471.165238],135347
171443,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[297.01,590.99]]",[472.384453],135348
171444,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[923.09,749.21]]",[473.434438],135349
171445,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[992.71,637.67]]",[478.082688],135350
171446,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1139.62,573.7]]",[485.243277],135351
171447,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1095.74,598.88]]",[487.600432],135352
171448,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1200.07,552]]",[489.408921],135353
171449,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1111.41,808.47]]",[489.408921],135354
171450,149468,"Polyzoa opuntia","Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[874.22,665.12]]",[490.031873],135355
171451,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1096.26,380.82]]",[490.031873],135356
171452,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[654.92,585.82]]",[490.031873],135357
171453,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1332.86,792.17]]",[490.031873],135358
171454,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1063.11,785.53]]",[491.900591],135359
171455,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[554.87,750.81]]",[492.704198],135360
171456,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[823.44,884.23]]",[494.436644],135361
171457,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1270,727.58]]",[494.436644],135362
171458,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1596.79,430.04]]",[494.436644],135363
171459,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[469.68,977.94]]",[499.208356],135364
171460,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1781.47,574.74]]",[505.454412],135365
171461,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1562.9,506.28]]",[505.848557],135366
171462,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1301.82,328.64]]",[505.848557],135367
171463,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[781.52,487.46]]",[506.459217],135368
171464,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1181.4,976.02]]",[507.070314],135369
171465,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[1153.95,413.17]]",[507.070314],135370
171466,149332,Rock,"Physical > Substrate > Consolidated (hard) > Rock",508,Gonzalo,Bravo,2789,www.biigle.proyectosub.org/0004_GB.MP4,1,Point,"[[825.81,533.97]]",[508.963774],135371
