Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:03:04 12:24:12,15.9,7.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:13,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:14,15.9,7.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:15,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:16,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:17,16,7.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:18,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:19,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:20,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:21,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:22,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:23,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:24,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:25,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:26,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:27,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:28,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:29,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:30,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:31,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:32,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:33,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:34,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:35,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:36,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:37,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:38,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:39,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:40,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:41,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:42,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:43,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:44,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:45,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:46,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:47,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:48,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:49,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:50,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:51,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:52,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:53,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:54,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:55,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:56,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:57,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:58,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:59,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:00,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:01,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:02,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:03,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:04,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:05,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:06,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:07,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:08,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:09,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:10,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:11,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:12,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:13,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:14,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:15,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:16,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:17,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:18,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:19,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:20,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:21,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:22,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:23,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:24,15.9,7.8,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:25,15.9,7.8,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:26,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:27,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:28,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:29,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:30,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:31,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:32,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:33,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:34,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:35,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:36,15.9,7.8,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:37,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:38,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:39,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:40,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:41,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:42,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:43,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:44,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:45,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:46,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:47,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:48,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:49,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:50,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:51,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:52,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:53,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:54,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:55,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:56,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:57,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:58,15.9,7.8,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:25:59,15.9,7.8,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:00,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:01,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:02,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:03,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:04,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:05,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:06,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:07,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:08,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:09,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:10,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:11,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:12,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:13,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:14,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:15,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:16,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:17,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:18,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:19,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:20,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:21,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:22,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:23,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:24,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:25,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:26,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:27,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:28,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:29,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:30,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:31,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:32,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:33,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:34,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:35,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:36,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:37,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:38,15.9,7.2,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:39,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:40,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:41,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:42,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:43,15.9,7.3,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:44,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:45,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:46,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:47,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:48,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:49,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:50,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:51,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:52,15.9,7.4,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:53,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:54,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:55,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:56,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:57,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:58,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:26:59,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:00,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:01,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:02,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:03,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:04,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:05,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:06,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:07,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:08,15.9,7.7,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:09,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:10,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:11,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:12,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:13,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:14,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:15,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:16,15.9,7.6,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:17,15.9,7.5,MOV_0497_GT,0,21,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:18,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:19,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:20,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:21,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:22,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:23,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:24,15.9,7.7,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:25,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:26,15.9,7.5,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:27,16,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:28,15.9,7.3,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:29,15.9,7.3,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:30,15.9,7.3,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:31,15.9,7.3,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:32,15.9,7.3,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:33,15.9,7.3,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:34,15.9,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:35,15.9,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:36,15.9,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:37,15.9,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:38,15.9,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:39,15.9,7.4,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:40,15.9,7.5,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:41,15.9,7.5,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:42,15.9,7.5,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:43,15.9,7.6,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:44,15.9,7.5,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:27:45,15.9,7.5,MOV_0497_GT,0,20,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
