Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:03:04 11:08:44,17.4,2.5,,0,52,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:45,17.4,2.6,,0,51,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:46,17.3,2.7,,0,51,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:47,17.3,2.9,,0,50,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:48,17.3,2.9,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:49,17.2,2.9,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:50,17.2,3,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:51,17.2,3.2,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:52,17.2,3.2,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:53,17.1,3,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:54,17.1,2.9,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:55,17,3,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:56,17,3.2,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:57,17,3.3,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:58,17,3.4,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:08:59,16.9,3.4,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:00,16.9,3.4,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:01,16.9,3.4,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:02,16.9,3.4,,0,49,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:03,16.9,3.3,,0,48,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:03,16.9,3.4,MOV_0006_GB,0,48,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:04,16.8,3.3,MOV_0006_GB,0,48,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:05,16.8,3.3,MOV_0006_GB,0,48,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:06,16.8,3.2,MOV_0006_GB,0,48,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:07,16.8,3.3,MOV_0006_GB,0,47,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:08,16.8,3.4,MOV_0006_GB,0,47,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:09,16.8,3.5,MOV_0006_GB,0,47,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:10,16.8,3.5,MOV_0006_GB,0,47,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:11,16.8,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:12,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:13,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:14,16.7,3.3,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:15,16.7,3.3,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:16,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:17,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:18,16.7,3.3,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:19,16.7,3.2,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:20,16.7,3.3,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:21,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:22,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:23,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:24,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:25,16.6,3.3,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:26,16.7,3.4,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:27,16.6,3.3,MOV_0006_GB,0,46,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:28,16.6,3.3,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:29,16.6,3.2,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:30,16.6,3.2,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:31,16.6,3.2,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:32,16.6,3.1,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:33,16.6,3.1,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:34,16.6,3,MOV_0006_GB,0,45,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:35,16.6,3,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:36,16.5,3,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:37,16.5,3.1,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:38,16.5,3,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:39,16.5,3.1,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:40,16.5,3.1,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:41,16.5,3.1,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:42,16.5,3.2,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:43,16.5,3.2,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:44,16.5,3.3,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:45,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:46,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:47,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:48,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:49,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:50,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:51,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:52,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:53,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:54,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:55,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:56,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:57,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:58,16.5,3.4,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:09:59,16.5,3.3,MOV_0006_GB,0,44,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:00,16.5,3.2,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:01,16.5,3.2,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:02,16.5,3.2,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:03,16.5,3.4,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:04,16.5,3.3,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:05,16.5,3.3,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:06,16.5,3.3,MOV_0006_GB,0,43,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:07,16.5,3.3,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:08,16.5,3.4,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:09,16.5,3.4,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:10,16.5,3.3,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:11,16.5,3.3,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:12,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:13,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:14,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:15,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:16,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:17,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:18,16.5,3,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:19,16.5,3,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:20,16.5,3,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:21,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:22,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:23,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:24,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:25,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:26,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:27,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:28,16.5,3.1,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:29,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:30,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:31,16.5,3.2,MOV_0006_GB,0,42,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:32,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:33,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:34,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:35,16.5,3.2,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:36,16.5,3.2,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:37,16.5,3.2,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:38,16.5,3.2,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:39,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:40,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:41,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:42,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:43,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:44,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:45,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:46,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:47,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:48,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:49,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:50,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:51,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:52,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:53,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:54,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:55,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:56,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:57,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:58,16.5,3.2,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:10:59,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:00,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:01,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:02,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:03,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:04,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:05,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:06,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:07,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:08,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:09,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:10,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:11,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:12,16.5,3.3,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:13,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:14,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:15,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:16,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:17,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:18,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:19,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:20,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:21,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:22,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:23,16.5,3.4,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:24,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:25,16.5,3.5,MOV_0006_GB,0,41,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:26,16.5,3.5,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:27,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:28,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:29,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:30,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:31,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:32,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:33,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:34,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:35,16.5,3.6,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:36,16.5,3.7,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:37,16.5,3.7,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:38,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:39,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:40,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:41,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:42,16.5,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:43,16.5,4.1,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:44,16.6,4.1,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:45,16.5,4.1,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:46,16.5,4.2,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:47,16.5,4.1,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:48,16.5,4.1,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:49,16.5,4.2,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:50,16.5,4.2,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:51,16.5,4.3,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:52,16.5,4.2,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:53,16.6,4.2,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:54,16.5,4.2,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:55,16.6,4.1,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:56,16.6,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:57,16.5,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:58,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:11:59,16.5,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:00,16.5,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:01,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:02,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:03,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:04,16.5,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:05,16.5,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:06,16.6,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:07,16.5,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:08,16.6,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:09,16.6,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:10,16.5,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:11,16.6,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:12,16.5,3.7,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:13,16.6,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:14,16.5,3.8,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:15,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:16,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:17,16.5,3.9,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:18,16.6,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:12:19,16.6,4,MOV_0006_GB,0,40,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
