"","video_annotation_label_id","label_id","label_name","label_hierarchy","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","truncated_time","count"
"125",136614,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[989.66,394.94]]","[126.210416]",102044,126.210416,126,"MOV_0001_GB","2020:03:04 09:52:40",16.5,5.2,0,71,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:52:40,"MOV_0001_GB",-65.8070786017925,-45.0186904706061,"2020/03/04 12:52:30+00",2020-03-04 09:52:40,1
"126",136615,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[892.6,718.99]]","[139.712414]",102045,139.712414,140,"MOV_0001_GB","2020:03:04 09:52:54",16.4,4.6,0,71,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:52:54,"MOV_0001_GB",-65.8071158174425,-45.0187523290515,"2020/03/04 12:52:40+00",2020-03-04 09:52:54,1
"127",136616,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[824.43,165.95]]","[140.7579]",102046,140.7579,141,"MOV_0001_GB","2020:03:04 09:52:55",16.4,4.9,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:52:55,"MOV_0001_GB",-65.8071371074766,-45.0187824200839,"2020/03/04 12:52:45+00",2020-03-04 09:52:55,1
"128",136617,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[929.53,456.69]]","[142.26128]",102047,142.26128,142,"MOV_0001_GB","2020:03:04 09:52:56",16.5,5,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:52:56,"MOV_0001_GB",-65.8071371074766,-45.0187824200839,"2020/03/04 12:52:45+00",2020-03-04 09:52:56,1
"129",136618,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[197.15,489.08]]","[143.150614]",102048,143.150614,143,"MOV_0001_GB","2020:03:04 09:52:57",16.4,5.1,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:52:57,"MOV_0001_GB",-65.8071371074766,-45.0187824200839,"2020/03/04 12:52:45+00",2020-03-04 09:52:57,1
"130",136619,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[957.83,553.18]]","[144.354647]",102049,144.354647,144,"MOV_0001_GB","2020:03:04 09:52:58",16.5,5.2,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:52:58,"MOV_0001_GB",-65.8071371074766,-45.0187824200839,"2020/03/04 12:52:45+00",2020-03-04 09:52:58,1
"131",136620,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[932.93,488.54]]","[150.146242]",102050,150.146242,150,"MOV_0001_GB","2020:03:04 09:53:04",16.5,5.5,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:04,"MOV_0001_GB",-65.8071600738913,-45.0188127625734,"2020/03/04 12:52:50+00",2020-03-04 09:53:04,1
"132",136621,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1043.83,395.08]]","[168.649312]",102051,168.649312,169,"MOV_0001_GB","2020:03:04 09:53:23",16.5,5.6,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:23,"MOV_0001_GB",-65.8072387799621,-45.0189297739416,"2020/03/04 12:53:10+00",2020-03-04 09:53:23,1
"133",136622,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[363.81,369.59]]","[170.287672]",102052,170.287672,170,"MOV_0001_GB","2020:03:04 09:53:24",16.5,5.6,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:24,"MOV_0001_GB",-65.8072387799621,-45.0189297739416,"2020/03/04 12:53:10+00",2020-03-04 09:53:24,1
"134",136623,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1072.6,994.1]]","[178.279095]",102053,178.279095,178,"MOV_0001_GB","2020:03:04 09:53:32",16.4,5.4,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:32,"MOV_0001_GB",-65.8072802703828,-45.0189874414355,"2020/03/04 12:53:20+00",2020-03-04 09:53:32,1
"135",136624,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1074.24,196.99]]","[180.758209]",102054,180.758209,181,"MOV_0001_GB","2020:03:04 09:53:35",16.4,5.4,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:35,"MOV_0001_GB",-65.8073008060455,-45.0190150178969,"2020/03/04 12:53:25+00",2020-03-04 09:53:35,1
"136",136625,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1017.33,484.79]]","[184.692716]",102055,184.692716,185,"MOV_0001_GB","2020:03:04 09:53:39",16.4,5.6,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:39,"MOV_0001_GB",-65.8073008060455,-45.0190150178969,"2020/03/04 12:53:25+00",2020-03-04 09:53:39,1
"137",136626,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[774.08,936.37]]","[188.863927]",102056,188.863927,189,"MOV_0001_GB","2020:03:04 09:53:43",16.4,5.7,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:43,"MOV_0001_GB",-65.8073235210031,-45.0190398283303,"2020/03/04 12:53:30+00",2020-03-04 09:53:43,1
"138",136627,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[842.46,356.76]]","[188.863927]",102057,188.863927,189,"MOV_0001_GB","2020:03:04 09:53:43",16.4,5.7,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:43,"MOV_0001_GB",-65.8073235210031,-45.0190398283303,"2020/03/04 12:53:30+00",2020-03-04 09:53:43,1
"139",136628,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[532.72,965.63]]","[192.924429]",102058,192.924429,193,"MOV_0001_GB","2020:03:04 09:53:47",16.3,5.9,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:47,"MOV_0001_GB",-65.8073512651026,-45.0190642196685,"2020/03/04 12:53:35+00",2020-03-04 09:53:47,1
"140",136629,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[811.83,610.52]]","[197.355994]",102059,197.355994,197,"MOV_0001_GB","2020:03:04 09:53:51",16.4,5.9,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:51,"MOV_0001_GB",-65.8073832001537,-45.0190915446728,"2020/03/04 12:53:40+00",2020-03-04 09:53:51,1
"141",136630,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[718.83,183.28]]","[197.355994]",102060,197.355994,197,"MOV_0001_GB","2020:03:04 09:53:51",16.4,5.9,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:51,"MOV_0001_GB",-65.8073832001537,-45.0190915446728,"2020/03/04 12:53:40+00",2020-03-04 09:53:51,1
"142",136631,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[868.15,149.05]]","[200.525614]",102061,200.525614,201,"MOV_0001_GB","2020:03:04 09:53:55",16.3,5.9,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:55,"MOV_0001_GB",-65.8074168954045,-45.019118450582,"2020/03/04 12:53:45+00",2020-03-04 09:53:55,1
"143",136632,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[795.73,230.39]]","[203.526121]",102062,203.526121,204,"MOV_0001_GB","2020:03:04 09:53:58",16.3,6.1,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:58,"MOV_0001_GB",-65.8074168954045,-45.019118450582,"2020/03/04 12:53:45+00",2020-03-04 09:53:58,1
"144",136633,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[776.47,540.73]]","[204.180767]",102063,204.180767,204,"MOV_0001_GB","2020:03:04 09:53:58",16.3,6.1,0,70,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:53:58,"MOV_0001_GB",-65.8074168954045,-45.019118450582,"2020/03/04 12:53:45+00",2020-03-04 09:53:58,1
"145",136634,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1069.16,614.97]]","[209.847821]",102064,209.847821,210,"MOV_0001_GB","2020:03:04 09:54:04",16.3,5.8,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:04,"MOV_0001_GB",-65.8074453938752,-45.0191467814147,"2020/03/04 12:53:50+00",2020-03-04 09:54:04,1
"146",136635,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[938.67,553.61]]","[211.523033]",102065,211.523033,212,"MOV_0001_GB","2020:03:04 09:54:06",16.3,5.9,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:06,"MOV_0001_GB",-65.8074728865176,-45.0191729329526,"2020/03/04 12:53:55+00",2020-03-04 09:54:06,1
"147",136636,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1372.34,360.47]]","[225.013775]",102066,225.013775,225,"MOV_0001_GB","2020:03:04 09:54:19",16.3,6.1,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:19,"MOV_0001_GB",-65.8075331524014,-45.0192249845713,"2020/03/04 12:54:05+00",2020-03-04 09:54:19,1
"148",136637,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[971.65,973.3]]","[224.82887]",102067,224.82887,225,"MOV_0001_GB","2020:03:04 09:54:19",16.3,6.1,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:19,"MOV_0001_GB",-65.8075331524014,-45.0192249845713,"2020/03/04 12:54:05+00",2020-03-04 09:54:19,1
"149",136638,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[824.59,529.82]]","[229.970148]",102068,229.970148,230,"MOV_0001_GB","2020:03:04 09:54:24",16.3,6.1,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:24,"MOV_0001_GB",-65.8075650036335,-45.0192518904805,"2020/03/04 12:54:10+00",2020-03-04 09:54:24,1
"150",136640,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[882.28,991.98]]","[243.497513]",102070,243.497513,243,"MOV_0001_GB","2020:03:04 09:54:37",16.3,6.1,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:37,"MOV_0001_GB",-65.8076771534979,-45.0193231366575,"2020/03/04 12:54:25+00",2020-03-04 09:54:37,1
"151",136641,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1234.78,833.57]]","[252.554248]",102071,252.554248,253,"MOV_0001_GB","2020:03:04 09:54:47",16.3,6.1,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:47,"MOV_0001_GB",-65.8077561948448,-45.0193696562201,"2020/03/04 12:54:35+00",2020-03-04 09:54:47,1
"152",136642,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1206.65,662.14]]","[253.594178]",102072,253.594178,254,"MOV_0001_GB","2020:03:04 09:54:48",16.3,6.1,0,69,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:48,"MOV_0001_GB",-65.8077561948448,-45.0193696562201,"2020/03/04 12:54:35+00",2020-03-04 09:54:48,1
"153",136643,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1114.95,804.9]]","[260.693561]",102073,260.693561,261,"MOV_0001_GB","2020:03:04 09:54:55",16.3,6.2,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:54:55,"MOV_0001_GB",-65.807828027755,-45.0194157566875,"2020/03/04 12:54:45+00",2020-03-04 09:54:55,1
"154",136644,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[948.6,642.06]]","[267.730635]",102074,267.730635,268,"MOV_0001_GB","2020:03:04 09:55:02",16.3,6.2,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:02,"MOV_0001_GB",-65.8078587893397,-45.0194426625967,"2020/03/04 12:54:50+00",2020-03-04 09:55:02,1
"155",136645,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[851.21,295.15]]","[271.538461]",102075,271.538461,272,"MOV_0001_GB","2020:03:04 09:55:06",16.3,6.3,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:06,"MOV_0001_GB",-65.8078916464001,-45.0194669701159,"2020/03/04 12:54:55+00",2020-03-04 09:55:06,1
"156",136646,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[890.41,482.94]]","[276.862902]",102076,276.862902,277,"MOV_0001_GB","2020:03:04 09:55:11",16.3,6.2,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:11,"MOV_0001_GB",-65.8079250901937,-45.0194924511015,"2020/03/04 12:55:00+00",2020-03-04 09:55:11,1
"157",136648,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[787.13,663.81]]","[280.452053]",102078,280.452053,280,"MOV_0001_GB","2020:03:04 09:55:14",16.3,6,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:14,"MOV_0001_GB",-65.8079250901937,-45.0194924511015,"2020/03/04 12:55:00+00",2020-03-04 09:55:14,1
"158",136649,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[886.27,519.54]]","[284.765494]",102079,284.765494,285,"MOV_0001_GB","2020:03:04 09:55:19",16.3,6.1,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:19,"MOV_0001_GB",-65.8079611323774,-45.0195166748017,"2020/03/04 12:55:05+00",2020-03-04 09:55:19,1
"159",136650,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[688.07,390.47]]","[293.149478]",102080,293.149478,293,"MOV_0001_GB","2020:03:04 09:55:27",16.3,6.3,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:27,"MOV_0001_GB",-65.8080269303173,-45.0195683073252,"2020/03/04 12:55:15+00",2020-03-04 09:55:27,1
"160",136651,149171,"Cobbles","Physical > Substrate > Consolidated (hard) > Cobbles",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1161.8,623.22]]","[297.749123]",102081,297.749123,298,"MOV_0001_GB","2020:03:04 09:55:32",16.3,6.2,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:32,"MOV_0001_GB",-65.8080596197397,-45.0195924472064,"2020/03/04 12:55:20+00",2020-03-04 09:55:32,1
"161",136652,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1055.74,638.2]]","[299.105628]",102082,299.105628,299,"MOV_0001_GB","2020:03:04 09:55:33",16.3,6.3,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:33,"MOV_0001_GB",-65.8080596197397,-45.0195924472064,"2020/03/04 12:55:20+00",2020-03-04 09:55:33,1
"162",136653,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[722.24,489.17]]","[305.075968]",102083,305.075968,305,"MOV_0001_GB","2020:03:04 09:55:39",16.3,6.4,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:39,"MOV_0001_GB",-65.8080954942852,-45.0196143239737,"2020/03/04 12:55:25+00",2020-03-04 09:55:39,1
"163",136654,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1131.67,460.02]]","[306.328947]",102084,306.328947,306,"MOV_0001_GB","2020:03:04 09:55:40",16.3,6.5,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:40,"MOV_0001_GB",-65.8081323746592,-45.0196378771216,"2020/03/04 12:55:30+00",2020-03-04 09:55:40,1
"164",136657,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1121.51,349.25]]","[312.096779]",102087,312.096779,312,"MOV_0001_GB","2020:03:04 09:55:46",16.3,6.4,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:46,"MOV_0001_GB",-65.8081678301096,-45.0196621008217,"2020/03/04 12:55:35+00",2020-03-04 09:55:46,1
"165",136661,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[709.53,1032.32]]","[316.856818]",102091,316.856818,317,"MOV_0001_GB","2020:03:04 09:55:51",16.3,6.4,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:51,"MOV_0001_GB",-65.8082017768174,-45.0196828879416,"2020/03/04 12:55:40+00",2020-03-04 09:55:51,1
"166",136663,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1082.34,387.3]]","[322.089247]",102093,322.089247,322,"MOV_0001_GB","2020:03:04 09:55:56",16.4,6.3,0,68,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:56,"MOV_0001_GB",-65.8082333765924,-45.019707614556,"2020/03/04 12:55:45+00",2020-03-04 09:55:56,1
"167",136664,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[719.43,442.49]]","[325.249445]",102094,325.249445,325,"MOV_0001_GB","2020:03:04 09:55:59",16.4,6.3,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:55:59,"MOV_0001_GB",-65.8082333765924,-45.019707614556,"2020/03/04 12:55:45+00",2020-03-04 09:55:59,1
"168",136665,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[593.51,495.06]]","[328.604075]",102095,328.604075,329,"MOV_0001_GB","2020:03:04 09:56:03",16.4,6.1,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:03,"MOV_0001_GB",-65.8082653116435,-45.0197313353419,"2020/03/04 12:55:50+00",2020-03-04 09:56:03,1
"169",136666,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[963.13,188.36]]","[334.21909]",102096,334.21909,334,"MOV_0001_GB","2020:03:04 09:56:08",16.4,6.2,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:08,"MOV_0001_GB",-65.8083015214652,-45.0197531282902,"2020/03/04 12:55:55+00",2020-03-04 09:56:08,1
"170",136667,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[628.84,650.61]]","[338.043316]",102097,338.043316,338,"MOV_0001_GB","2020:03:04 09:56:12",16.4,6.3,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:12,"MOV_0001_GB",-65.808338066563,-45.0197753403336,"2020/03/04 12:56:00+00",2020-03-04 09:56:12,1
"171",136668,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[948.18,448.2]]","[341.636584]",102098,341.636584,342,"MOV_0001_GB","2020:03:04 09:56:16",16.4,6.4,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:16,"MOV_0001_GB",-65.8083710912615,-45.0197981391102,"2020/03/04 12:56:05+00",2020-03-04 09:56:16,1
"172",136669,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[782.83,658.45]]","[344.736994]",102099,344.736994,345,"MOV_0001_GB","2020:03:04 09:56:19",16.4,6.4,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:19,"MOV_0001_GB",-65.8083710912615,-45.0197981391102,"2020/03/04 12:56:05+00",2020-03-04 09:56:19,1
"173",136670,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[971.73,532.69]]","[349.118076]",102100,349.118076,349,"MOV_0001_GB","2020:03:04 09:56:23",16.4,5.6,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:23,"MOV_0001_GB",-65.8084062952548,-45.0198206864297,"2020/03/04 12:56:10+00",2020-03-04 09:56:23,1
"174",136671,149332,"Rock","Physical > Substrate > Consolidated (hard) > Rock",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[1113.19,444.7]]","[351.249682]",102101,351.249682,351,"MOV_0001_GB","2020:03:04 09:56:25",16.3,5.5,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:25,"MOV_0001_GB",-65.8084443490952,-45.0198427308351,"2020/03/04 12:56:15+00",2020-03-04 09:56:25,1
"175",136673,149228,"Fine sand (no shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Fine sand (no shell fragments)",508,"Gonzalo","Bravo",1874,"www.biigle.proyectosub.org/0001_GB.MP4",1,"Point","[[918.18,688.62]]","[357.99352]",102103,357.99352,358,"MOV_0001_GB","2020:03:04 09:56:32",16.3,6.2,0,67,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 09:56:32,"MOV_0001_GB",-65.8084796369076,-45.019868882373,"2020/03/04 12:56:20+00",2020-03-04 09:56:32,1
